problem_id,problem_index,plan_index,num_codes,num_passed_codes,q_binary,q_tpr,has_any_pass,stable_050,stable_075,stable_100,num_generation_errors,num_parsing_errors,num_evaluation_errors,num_wrong_answer,num_runtime_error,num_tle,num_pass_status
deepcoder_taco_01065,34,1,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01065,34,2,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_01065,34,3,4,0,0.0,0.15,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01065,34,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_01065,34,5,4,0,0.0,0.15,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01065,34,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_01065,34,7,4,0,0.0,0.15,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00417,35,0,4,2,0.5,0.5,1,1,0,0,0,0,0,0,2,0,2
deepcoder_taco_00417,35,1,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00417,35,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00417,35,3,4,2,0.5,0.5,1,1,0,0,0,0,0,0,2,0,2
deepcoder_taco_00417,35,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00417,35,5,4,1,0.25,0.25,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00417,35,6,4,2,0.5,0.5,1,1,0,0,0,0,0,1,1,0,2
deepcoder_taco_00417,35,7,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00679,36,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00679,36,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00679,36,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00679,36,3,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00679,36,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00679,36,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00679,36,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00679,36,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00831,37,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00831,37,1,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00831,37,2,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00831,37,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00831,37,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00831,37,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00831,37,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00831,37,7,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,0,4,0,0.0,0.625,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,1,4,1,0.25,0.725,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00061,38,2,4,0,0.0,0.7,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,3,4,0,0.0,0.575,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,4,4,0,0.0,0.175,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,5,4,0,0.0,0.6,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,6,4,0,0.0,0.7749999999999999,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00061,38,7,4,1,0.25,0.675,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00486,39,0,4,0,0.0,0.4,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00486,39,1,4,2,0.5,0.8500000000000001,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_00486,39,2,4,2,0.5,0.7,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_00486,39,3,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00486,39,4,4,2,0.5,0.65,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_00486,39,5,4,1,0.25,0.475,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00486,39,6,4,0,0.0,0.7,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00486,39,7,4,1,0.25,0.47500000000000003,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00064,40,0,4,0,0.0,0.49999999999999994,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00064,40,1,4,0,0.0,0.075,0,0,0,0,0,0,0,1,1,2,0
deepcoder_taco_00064,40,2,4,0,0.0,0.55,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00064,40,3,4,0,0.0,0.3,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00064,40,4,4,0,0.0,0.125,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00064,40,5,4,0,0.0,0.35,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00064,40,6,4,1,0.25,0.47500000000000003,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00064,40,7,4,0,0.0,0.375,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00301,41,0,4,0,0.0,0.225,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00301,41,1,4,0,0.0,0.45,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00301,41,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00301,41,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00301,41,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00301,41,5,4,1,0.25,0.25,1,0,0,0,0,0,0,2,1,0,1
deepcoder_taco_00301,41,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00301,41,7,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00888,42,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00888,42,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00888,42,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00888,42,3,4,0,0.0,0.05,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00888,42,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00888,42,5,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00888,42,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_00888,42,7,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00212,43,0,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00212,43,1,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00212,43,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00212,43,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,0
deepcoder_taco_00212,43,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00212,43,5,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00212,43,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0
deepcoder_taco_00212,43,7,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00534,44,0,4,0,0.0,0.025,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00534,44,1,4,0,0.0,0.1,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00534,44,2,4,0,0.0,0.175,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00534,44,3,4,0,0.0,0.175,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00534,44,4,4,0,0.0,0.35,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00534,44,5,4,0,0.0,0.1,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00534,44,6,4,0,0.0,0.075,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00534,44,7,4,0,0.0,0.075,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00906,45,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00906,45,1,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00906,45,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00906,45,3,4,0,0.0,0.0,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00906,45,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00906,45,5,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00906,45,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00906,45,7,4,0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0
deepcoder_taco_00200,46,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00200,46,1,4,1,0.25,0.25,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00200,46,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00200,46,3,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00200,46,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00200,46,5,4,1,0.25,0.25,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00200,46,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00200,46,7,4,2,0.5,0.525,1,1,0,0,0,0,0,1,1,0,2
deepcoder_taco_00171,47,0,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00171,47,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00171,47,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00171,47,3,4,0,0.0,0.175,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00171,47,4,4,0,0.0,0.025,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00171,47,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00171,47,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00171,47,7,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00855,48,0,4,0,0.0,0.125,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00855,48,1,4,0,0.0,0.125,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00855,48,2,4,0,0.0,0.1,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00855,48,3,4,0,0.0,0.05,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00855,48,4,4,0,0.0,0.175,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00855,48,5,4,0,0.0,0.175,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00855,48,6,4,0,0.0,0.1,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00855,48,7,4,0,0.0,0.15000000000000002,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00132,49,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00132,49,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00132,49,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00132,49,3,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00132,49,4,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00132,49,5,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00132,49,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00132,49,7,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00488,50,0,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00488,50,1,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00488,50,2,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00488,50,3,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00488,50,4,4,2,0.5,0.5,1,1,0,0,0,0,0,0,2,0,2
deepcoder_taco_00488,50,5,4,2,0.5,0.5,1,1,0,0,0,0,0,0,2,0,2
deepcoder_taco_00488,50,6,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00488,50,7,4,2,0.5,0.5,1,1,0,0,0,0,0,0,2,0,2
deepcoder_taco_01113,51,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01113,51,1,4,0,0.0,0.15,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_01113,51,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_01113,51,3,4,0,0.0,0.15,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_01113,51,4,4,0,0.0,0.075,0,0,0,0,0,0,0,1,1,2,0
deepcoder_taco_01113,51,5,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_01113,51,6,4,0,0.0,0.075,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01113,51,7,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00022,52,0,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00022,52,1,4,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_00022,52,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00022,52,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00022,52,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00022,52,5,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00022,52,6,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00022,52,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00216,53,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00216,53,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00216,53,2,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00216,53,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00216,53,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00216,53,5,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00216,53,6,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00216,53,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00472,54,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00472,54,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00472,54,2,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00472,54,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,0
deepcoder_taco_00472,54,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00472,54,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00472,54,6,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00472,54,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00671,55,0,4,0,0.0,0.025,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00671,55,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00671,55,2,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00671,55,3,4,0,0.0,0.1,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00671,55,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00671,55,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00671,55,6,4,0,0.0,0.025,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00671,55,7,4,0,0.0,0.05,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00764,56,0,4,1,0.25,0.55,1,0,0,0,0,0,0,0,3,0,1
deepcoder_taco_00764,56,1,4,0,0.0,0.3,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00764,56,2,4,1,0.25,0.75,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00764,56,3,4,0,0.0,0.4,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00764,56,4,4,1,0.25,0.625,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00764,56,5,4,0,0.0,0.9,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00764,56,6,4,1,0.25,0.5,1,0,0,0,0,0,0,0,3,0,1
deepcoder_taco_00764,56,7,4,0,0.0,0.05,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00877,57,0,4,0,0.0,0.025,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00877,57,1,4,0,0.0,0.07500000000000001,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00877,57,2,4,0,0.0,0.175,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00877,57,3,4,0,0.0,0.05,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00877,57,4,4,0,0.0,0.07500000000000001,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00877,57,5,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00877,57,6,4,0,0.0,0.1,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00877,57,7,4,0,0.0,0.05,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00251,58,0,4,0,0.0,0.05,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00251,58,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00251,58,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00251,58,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00251,58,4,4,0,0.0,0.05,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00251,58,5,4,0,0.0,0.2,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00251,58,6,4,0,0.0,0.075,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00251,58,7,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00668,59,0,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00668,59,1,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00668,59,2,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00668,59,3,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00668,59,4,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00668,59,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00668,59,6,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00668,59,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00663,60,0,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00663,60,1,4,0,0.0,0.475,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00663,60,2,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00663,60,3,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00663,60,4,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00663,60,5,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00663,60,6,4,4,1.0,1.0,1,1,1,1,0,0,0,0,0,0,4
deepcoder_taco_00663,60,7,4,1,0.25,0.55,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_00340,61,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00340,61,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00340,61,2,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00340,61,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00340,61,4,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00340,61,5,4,1,0.25,0.25,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00340,61,6,4,1,0.25,0.25,1,0,0,0,0,0,0,2,1,0,1
deepcoder_taco_00340,61,7,4,3,0.75,0.75,1,1,1,0,0,0,0,0,1,0,3
deepcoder_taco_00726,62,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00726,62,1,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00726,62,2,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00726,62,3,4,0,0.0,0.025,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00726,62,4,4,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0
deepcoder_taco_00726,62,5,4,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00726,62,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00726,62,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00437,63,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00437,63,1,4,1,0.25,0.25,1,0,0,0,0,0,0,1,2,0,1
deepcoder_taco_00437,63,2,4,3,0.75,0.75,1,1,1,0,0,0,0,1,0,0,3
deepcoder_taco_00437,63,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00437,63,4,4,2,0.5,0.5,1,1,0,0,0,0,0,0,2,0,2
deepcoder_taco_00437,63,5,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_00437,63,6,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00437,63,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00412,64,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,3,1,0
deepcoder_taco_00412,64,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00412,64,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00412,64,3,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00412,64,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00412,64,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_00412,64,6,4,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_00412,64,7,4,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0
deepcoder_taco_01010,65,0,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01010,65,1,4,1,0.25,0.325,1,0,0,0,0,0,0,3,0,0,1
deepcoder_taco_01010,65,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,1,3,0
deepcoder_taco_01010,65,3,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01010,65,4,4,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,0
deepcoder_taco_01010,65,5,4,0,0.0,0.075,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01010,65,6,4,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0
deepcoder_taco_01010,65,7,4,2,0.5,0.5,1,1,0,0,0,0,0,2,0,0,2
deepcoder_taco_00377,66,0,4,0,0.0,0.1,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00377,66,1,4,0,0.0,0.225,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00377,66,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0
deepcoder_taco_00377,66,3,4,0,0.0,0.1,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00377,66,4,4,0,0.0,0.225,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_00377,66,5,4,0,0.0,0.375,0,0,0,0,0,0,0,2,0,2,0
deepcoder_taco_00377,66,6,4,0,0.0,0.1,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00377,66,7,4,1,0.25,0.25,1,0,0,0,0,0,0,1,1,1,1
deepcoder_taco_00020,67,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00020,67,1,4,0,0.0,0.0,0,0,0,0,0,0,0,3,0,1,0
deepcoder_taco_00020,67,2,4,0,0.0,0.05,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00020,67,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,0
deepcoder_taco_00020,67,4,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00020,67,5,4,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,0
deepcoder_taco_00020,67,6,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
deepcoder_taco_00020,67,7,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00231,68,0,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00231,68,1,4,0,0.0,0.1,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00231,68,2,4,0,0.0,0.1,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00231,68,3,4,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0
deepcoder_taco_00231,68,4,4,0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0
